Activity Type,Date,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Speed,Max Speed,Total Ascent,Total Descent,Avg Stride Length,Steps,Min Temp,Best Lap Time,Max Temp,Avg Resp,Min Resp,Max Resp,Moving Time,Elapsed Time,Min Elevation,Max Elevation,Year,Month,Month_Name,Year_Month,Time_of_the_day,Day_of_Week,is_weekend,date_diff,Streak,Hour
Running,2023-09-18 13:08:37,Eleftherio-Kordelio Running,5.0,417.0,0 days 00:33:38,136.0,149.0,2.3,6:44,5:45,71.0,49.0,0.88,5646.0,30.0,00:00:00.8,33.0,,,,00:33:37,00:33:38,41.0,92.0,2023,9,September,2023-09,13:08,Monday,False,1.0,272,13
Running,2023-09-20 08:34:20,Eleftherio-Kordelio Running,8.46,666.0,0 days 00:54:02,135.0,153.0,2.9,6:23,2:56,121.0,106.0,0.96,8820.0,26.0,00:00:23.4,30.0,,,,00:53:05,00:54:05,35.0,80.0,2023,9,September,2023-09,08:34,Wednesday,False,2.0,273,8
Trail Running,2023-09-22 10:56:40,Triandria Trail Running,15.4,1781.0,0 days 02:02:11,156.0,182.0,4.7,7:56,3:56,645.0,646.0,0.91,16756.0,29.0,00:02:13.6,34.0,,,,01:58:57,02:07:20,163.0,284.0,2023,9,September,2023-09,10:56,Friday,False,2.0,274,10
Running,2023-09-26 17:32:09,Eleftherio-Kordelio Running,8.04,614.0,0 days 00:48:24,126.0,143.0,2.6,6:01,5:24,83.0,87.0,0.98,8222.0,28.0,00:00:14.1,32.0,,,,00:48:12,00:48:24,41.0,81.0,2023,9,September,2023-09,17:32,Tuesday,False,4.0,275,17
Running,2023-09-28 15:59:47,Eleftherio-Kordelio Running,10.32,852.0,0 days 00:57:25,149.0,174.0,3.6,5:34,4:00,84.0,76.0,1.08,9580.0,30.0,00:01:00,34.0,,,,00:57:07,00:57:25,40.0,80.0,2023,9,September,2023-09,15:59,Thursday,False,2.0,276,15
Running,2023-09-30 17:12:30,Evosmos Running,4.14,337.0,0 days 00:25:01,133.0,146.0,2.3,6:03,5:17,47.0,42.0,0.99,4154.0,30.0,00:01:18.8,33.0,,,,00:25:00,00:25:01,47.0,80.0,2023,9,September,2023-09,17:12,Saturday,True,2.0,277,17
Trail Running,2023-10-01 10:11:26,XeSkouriaZO TRAIL 24km - RACE,23.73,2508.0,0 days 02:50:33,160.0,183.0,5.0,7:11,3:43,1145.0,1176.0,1.00,24314.0,25.0,00:04:29.6,32.0,,,,02:41:31,02:50:33,278.0,762.0,2023,10,October,2023-10,10:11,Sunday,True,1.0,277,10
Running,2023-10-06 13:35:07,Eleftherio-Kordelio Running,5.0,391.0,0 days 00:27:26,138.0,161.0,2.6,5:29,4:33,61.0,51.0,1.06,4690.0,29.0,00:05:07.0,31.0,,,,00:27:26,00:27:26,42.0,81.0,2023,10,October,2023-10,13:35,Friday,False,5.0,278,13
Trail Running,2023-10-07 09:42:30,Triandria Trail Running,13.06,1168.0,0 days 01:30:00,140.0,170.0,3.4,6:54,3:38,542.0,535.0,1.02,12720.0,26.0,00:00:40.4,31.0,,,,01:29:01,01:30:59,165.0,310.0,2023,10,October,2023-10,09:42,Saturday,True,1.0,278,9
Running,2023-10-11 10:31:01,Eleftherio-Kordelio Running,8.3,642.0,0 days 00:48:31,137.0,152.0,3.0,5:51,2:48,139.0,130.0,1.03,8062.0,24.0,00:00:21.7,29.0,,,,00:48:06,00:49:10,40.0,82.0,2023,10,October,2023-10,10:31,Wednesday,False,4.0,279,10
Trail Running,2023-10-14 10:04:52,Triandria Trail Running,9.53,759.0,0 days 00:58:13,135.0,153.0,2.9,6:06,3:58,214.0,250.0,1.03,9124.0,25.0,00:04:44.6,31.0,,,,00:58:08,00:58:13,181.0,276.0,2023,10,October,2023-10,10:04,Saturday,True,3.0,280,10
Running,2023-10-28 16:56:18,Eleftherio-Kordelio Running,7.38,592.0,0 days 00:40:50,143.0,164.0,3.3,5:32,4:39,79.0,73.0,1.05,7010.0,29.0,00:01:58.8,32.0,,,,00:40:45,00:40:50,40.0,84.0,2023,10,October,2023-10,16:56,Saturday,True,14.0,281,16
Running,2023-11-02 18:46:48,Eleftherio-Kordelio Running,13.01,1037.0,0 days 01:11:46,141.0,158.0,3.8,5:31,4:24,124.0,117.0,1.06,12308.0,19.0,00:00:02.1,29.0,,,,01:11:41,01:11:48,45.0,83.0,2023,11,November,2023-11,18:46,Thursday,False,5.0,282,18
Running,2023-11-06 18:10:53,Eleftherio-Kordelio Running,7.3,563.0,0 days 00:43:24,129.0,146.0,2.8,5:57,4:59,79.0,71.0,0.99,7420.0,24.0,00:01:43.3,30.0,,,,00:43:14,00:43:24,42.0,81.0,2023,11,November,2023-11,18:10,Monday,False,4.0,283,18
Running,2023-11-07 08:20:28,Evosmos Running,5.1,406.0,0 days 00:32:00,126.0,143.0,2.4,6:16,5:02,57.0,60.0,0.93,5442.0,23.0,00:00:38.1,28.0,,,,00:31:59,00:32:00,40.0,80.0,2023,11,November,2023-11,08:20,Tuesday,False,1.0,283,8
Trail Running,2023-11-11 09:58:57,1st TSR 40km - RACE,41.47,3961.0,0 days 05:34:09,151.0,186.0,5.0,8:03,4:29,1511.0,1510.0,0.93,46434.0,18.0,00:03:06.5,29.0,,,,05:21:54,05:35:32,105.0,533.0,2023,11,November,2023-11,09:58,Saturday,True,4.0,284,9
Running,2023-11-14 08:49:11,Evosmos Running,4.88,388.0,0 days 00:32:25,124.0,138.0,2.3,6:39,5:30,51.0,61.0,0.89,5518.0,19.0,00:05:50.0,26.0,,,,00:32:23,00:32:25,42.0,81.0,2023,11,November,2023-11,08:49,Tuesday,False,3.0,285,8
Running,2023-11-18 08:02:04,Gorgiani Running,4.51,376.0,0 days 00:30:50,128.0,154.0,2.5,6:50,4:36,92.0,88.0,0.92,5024.0,15.0,00:03:59.5,24.0,,,,00:29:57,00:30:50,898.0,934.0,2023,11,November,2023-11,08:02,Saturday,True,4.0,286,8
Trail Running,2023-11-19 09:04:42,8th SIZATHLOS SEIH SOU - RACE,24.91,2447.0,0 days 02:42:30,163.0,187.0,5.0,6:31,3:38,1009.0,1002.0,1.05,24936.0,13.0,00:04:46.9,22.0,,,,02:39:25,02:42:30,105.0,534.0,2023,11,November,2023-11,09:04,Sunday,True,1.0,286,9
Running,2023-11-23 18:00:57,Eleftherio-Kordelio Running,5.14,404.0,0 days 00:31:18,126.0,140.0,2.5,6:05,4:51,60.0,63.0,0.97,5314.0,20.0,00:00:45.7,28.0,,,,00:31:12,00:31:18,41.0,79.0,2023,11,November,2023-11,18:00,Thursday,False,4.0,287,18
Running,2023-11-25 11:18:43,Eleftherio-Kordelio Running,7.66,614.0,0 days 00:46:18,131.0,152.0,3.0,6:03,5:09,81.0,71.0,0.97,7902.0,22.0,00:03:44.3,27.0,,,,00:46:15,00:46:18,41.0,83.0,2023,11,November,2023-11,11:18,Saturday,True,2.0,288,11
Running,2023-12-02 10:16:54,Eleftherio-Kordelio Running,5.0,391.0,0 days 00:31:09,126.0,142.0,2.3,6:13,5:25,63.0,54.0,0.93,5376.0,20.0,00:00:01.2,26.0,,,,00:31:02,00:31:09,40.0,80.0,2023,12,December,2023-12,10:16,Saturday,True,7.0,289,10
Running,2023-12-09 10:21:58,Eleftherio-Kordelio Running,10.84,874.0,0 days 01:00:01,140.0,159.0,3.6,5:32,4:46,102.0,109.0,1.05,10336.0,17.0,00:04:46.9,27.0,,,,00:59:58,01:00:01,38.0,82.0,2023,12,December,2023-12,10:21,Saturday,True,7.0,290,10
Running,2023-12-11 10:53:19,Eleftherio-Kordelio Running,10.6,882.0,0 days 01:01:09,141.0,155.0,3.5,5:46,3:54,97.0,89.0,1.02,10446.0,17.0,00:03:01.9,27.0,,,,01:00:44,01:01:09,40.0,77.0,2023,12,December,2023-12,10:53,Monday,False,2.0,291,10
Running,2023-12-16 10:55:50,Eleftherio-Kordelio Intervals,6.5,559.0,0 days 00:44:06,144.0,176.0,3.0,6:47,3:05,103.0,102.0,0.99,6660.0,11.0,00:00:25.0,29.0,,,,00:43:58,00:44:06,41.0,79.0,2023,12,December,2023-12,10:55,Saturday,True,5.0,292,10
Running,2023-12-17 18:54:05,Eleftherio-Kordelio Running,7.33,604.0,0 days 00:41:26,140.0,158.0,3.2,5:39,4:29,77.0,66.0,1.02,7146.0,14.0,00:01:54.4,25.0,,,,00:41:24,00:41:26,42.0,81.0,2023,12,December,2023-12,18:54,Sunday,True,1.0,292,18
Running,2023-12-25 10:24:26,Evosmos Running,5.01,397.0,0 days 00:31:40,122.0,141.0,2.4,6:19,5:44,51.0,63.0,0.91,5496.0,18.0,00:00:04.7,26.0,,,,00:31:37,00:31:40,39.0,79.0,2023,12,December,2023-12,10:24,Monday,False,8.0,293,10
Running,2023-12-28 15:32:54,Eleftherio-Kordelio Running,7.13,578.0,0 days 00:41:53,134.0,159.0,3.1,5:52,5:03,68.0,61.0,0.99,7230.0,21.0,00:00:45.0,25.0,,,,00:41:41,00:41:53,43.0,80.0,2023,12,December,2023-12,15:32,Thursday,False,3.0,294,15
Running,2023-12-30 17:23:23,Eleftherio-Kordelio Running,7.52,620.0,0 days 00:45:08,136.0,152.0,3.1,6:00,5:10,75.0,67.0,0.98,7668.0,16.0,00:03:31.9,28.0,,,,00:45:06,00:45:08,41.0,76.0,2023,12,December,2023-12,17:23,Saturday,True,2.0,295,17
Running,2024-01-01 16:26:31,Eleftherio-Kordelio Running,8.36,677.0,0 days 00:52:40,127.0,141.0,3.0,6:18,5:33,92.0,87.0,0.93,8950.0,18.0,00:02:17.1,27.0,,,,00:52:37,00:52:40,37.0,80.0,2024,1,January,2024-01,16:26,Monday,False,2.0,296,16
Running,2024-01-04 11:36:04,Eleftherio-Kordelio Running,5.3,427.0,0 days 00:30:53,134.0,154.0,2.9,5:50,2:23,65.0,65.0,1.02,5280.0,20.0,00:02:13.1,28.0,,,,00:30:52,00:30:53,39.0,80.0,2024,1,January,2024-01,11:36,Thursday,False,3.0,297,11
Running,2024-01-10 10:23:59,Eleftherio-Kordelio Running,4.18,349.0,0 days 00:25:00,136.0,161.0,2.6,5:59,5:05,57.0,58.0,0.98,4272.0,14.0,00:00:57.9,22.0,,,,00:24:55,00:25:26,32.0,58.0,2024,1,January,2024-01,10:23,Wednesday,False,6.0,298,10
Running,2024-01-17 14:26:41,Eleftherio-Kordelio Running,7.73,648.0,0 days 00:42:28,142.0,161.0,3.3,5:30,4:45,86.0,75.0,1.05,7344.0,22.0,00:03:56.1,30.0,,,,00:42:26,00:42:28,43.0,83.0,2024,1,January,2024-01,14:26,Wednesday,False,7.0,299,14
Running,2024-01-21 19:29:51,Eleftherio-Kordelio Running,5.01,429.0,0 days 00:29:47,141.0,155.0,2.9,5:57,5:24,59.0,54.0,1.00,5042.0,15.0,00:00:01.8,25.0,,,,00:29:28,00:30:16,40.0,79.0,2024,1,January,2024-01,19:29,Sunday,True,4.0,300,19
Running,2024-01-25 16:47:03,Eleftherio-Kordelio Running,8.41,727.0,0 days 00:50:14,141.0,156.0,3.3,5:58,5:11,94.0,91.0,0.99,8506.0,17.0,00:02:27.7,28.0,,,,00:49:53,00:53:04,26.0,80.0,2024,1,January,2024-01,16:47,Thursday,False,4.0,301,16
Running,2024-01-27 15:44:40,Eleftherio-Kordelio Running,11.41,984.0,0 days 01:09:47,145.0,160.0,3.4,6:07,5:04,170.0,178.0,0.97,11788.0,16.0,00:02:23.1,26.0,,,,01:09:29,01:09:47,37.0,83.0,2024,1,January,2024-01,15:44,Saturday,True,2.0,302,15
Running,2024-02-10 19:33:56,Eleftherio-Kordelio Running,5.02,428.0,0 days 00:32:45,128.0,146.0,2.6,6:31,5:33,64.0,50.0,0.93,5396.0,18.0,00:00:09.4,28.0,,,,00:32:43,00:33:50,40.0,82.0,2024,2,February,2024-02,19:33,Saturday,True,14.0,303,19
Running,2024-02-18 09:37:25,Eleftherio-Kordelio Running,10.0,887.0,0 days 00:59:08,150.0,176.0,3.7,5:55,4:58,96.0,87.0,0.99,10086.0,17.0,00:05:39.5,28.0,,,,00:58:52,01:14:20,41.0,82.0,2024,2,February,2024-02,09:37,Sunday,True,8.0,304,9
Running,2024-02-23 07:21:34,Beyoglu Running,5.0,462.0,0 days 00:34:20,137.0,168.0,2.9,6:52,5:12,91.0,89.0,0.97,5362.0,15.0,00:00:02.7,29.0,,,,00:32:58,00:35:15,8.0,89.0,2024,2,February,2024-02,07:21,Friday,False,5.0,305,7
Running,2024-03-17 19:08:30,Evosmos Running,3.58,320.0,0 days 00:21:31,148.0,159.0,2.8,6:01,5:34,42.0,24.0,1.00,3582.0,21.0,00:03:27.4,26.0,,,,00:21:30,00:21:31,46.0,80.0,2024,3,March,2024-03,19:08,Sunday,True,23.0,306,19
Running,2024-03-21 19:09:39,Evosmos Running,4.01,370.0,0 days 00:24:04,152.0,171.0,3.0,6:00,5:12,43.0,31.0,1.04,3910.0,19.0,00:00:02.5,26.0,,,,00:23:40,00:24:19,46.0,81.0,2024,3,March,2024-03,19:09,Thursday,False,4.0,307,19
Running,2024-03-26 18:28:50,Eleftherio-Kordelio Running,4.56,388.0,0 days 00:30:01,128.0,152.0,2.7,6:35,2:51,68.0,59.0,0.96,4798.0,18.0,00:00:24.3,28.0,,,,00:29:16,00:30:01,39.0,79.0,2024,3,March,2024-03,18:28,Tuesday,False,5.0,308,18
Running,2024-03-28 18:45:34,Evosmos Running,5.01,459.0,0 days 00:29:56,155.0,170.0,3.1,5:59,5:11,45.0,35.0,1.01,4976.0,23.0,00:00:01.0,28.0,,,,00:29:45,00:29:56,45.0,79.0,2024,3,March,2024-03,18:45,Thursday,False,2.0,309,18
Running,2024-04-01 19:30:51,Eleftherio-Kordelio Running,4.52,426.0,0 days 00:31:02,143.0,171.0,3.0,6:52,2:56,66.0,66.0,0.98,4628.0,21.0,00:00:22.8,27.0,,,,00:30:49,00:32:29,47.0,79.0,2024,4,April,2024-04,19:30,Monday,False,4.0,310,19
Running,2024-04-03 20:36:42,Eleftherio-Kordelio Running,5.96,512.0,0 days 00:34:20,145.0,167.0,3.3,5:46,4:19,53.0,46.0,1.04,5680.0,23.0,00:01:21.8,29.0,,,,00:34:17,00:34:34,41.0,74.0,2024,4,April,2024-04,20:36,Wednesday,False,2.0,311,20
Running,2024-04-07 10:26:51,Thessaloniki Running,8.34,696.0,0 days 01:00:01,131.0,143.0,2.5,7:12,6:23,8.0,11.0,0.86,9724.0,24.0,00:02:40.0,30.0,,,,00:59:59,01:00:01,2.0,14.0,2024,4,April,2024-04,10:26,Sunday,True,4.0,312,10
Treadmill Running,2024-11-21 18:37:10,Treadmill Running,4.13,423.0,0 days 00:30:08,147.0,170.0,3.4,7:18,5:50,,,0.89,4504.0,26.0,00:03:50.6,30.0,,,,00:28:07,00:30:08,,,2024,11,November,2024-11,18:37,Thursday,False,228.0,313,18
Treadmill Running,2024-12-13 16:25:04,Treadmill Running,4.73,539.0,0 days 00:35:01,163.0,187.0,4.4,7:24,5:35,,,0.89,5264.0,26.0,00:06:08.8,31.0,,,,00:32:53,00:35:01,,,2024,12,December,2024-12,16:25,Friday,False,22.0,314,16
